0,0,0,0
0.01,0,0,15.2
0.02,0,0,15.154
0.03,0,0,15.105
0.04,0,0,15.054
0.05,0,0,15.001
0.06,0,0,14.946
0.07,0,0,14.889
0.08,0,0,14.83
0.09,0,0,14.769
0.1,0,0,14.705
0.11,0,0,14.64
0.12,0,0,14.573
0.13,0,0,14.504
0.14,0,0,14.433
0.15,0,0,14.361
0.16,0,0,14.287
0.17,0,0,14.211
0.18,0,0,14.133
0.19,0,0,14.054
0.2,0,0,13.973
0.21,0,0,13.891
0.22,0,0,13.808
0.23,0,0,13.723
0.24,0,0,13.636
0.25,0,0,13.548
0.26,0,0,13.459
0.27,0,0,13.369
0.28,0,0,13.278
0.29,0,0,13.185
0.3,0,0,13.091
0.31,0,0,12.996
0.32,0,0,12.9
0.33,0,0,12.803
0.34,0,0,12.705
0.35,0,0,12.605
0.36,0,0,12.505
0.37,0,0,12.404
0.38,0,0,12.303
0.39,0,0,12.2
0.4,0,0,12.096
0.41,0,0,11.992
0.42,0,0,11.887
0.43,0,0,11.782
0.44,0,0,11.675
0.45,0,0,11.568
0.46,0,0,11.461
0.47,0,0,11.353
0.48,0,0,11.244
0.49,0,0,11.135
0.5,0,0,11.025
0.51,0,0,10.915
0.52,0,0,10.805
0.53,0,0,10.694
0.54,0,0,10.583
0.55,0,0,10.471
0.56,0,0,10.359
0.57,0,0,10.247
0.58,0,0,10.134
0.59,0,0,10.022
0.6,0,0,9.9088
0.61,0,0,9.7957
0.62,0,0,9.6825
0.63,0,0,9.5692
0.64,0,0,9.4558
0.65,0,0,9.3422
0.66,0,0,9.2287
0.67,0,0,9.1151
0.68,0,0,9.0015
0.69,0,0,8.8879
0.7,0,0,8.7744
0.71,0,0,8.6609
0.72,0,0,8.5475
0.73,0,0,8.4342
0.74,0,0,8.321
0.75,0,0,8.208
0.76,0,0,8.0952
0.77,0,0,7.9825
0.78,0,0,7.8701
0.79,0,0,7.7578
0.8,0,0,7.6458
0.81,0,0,7.5341
0.82,0,0,7.4227
0.83,0,0,7.3115
0.84,0,0,7.2007
0.85,0,0,7.0902
0.86,0,0,6.98
0.87,0,0,6.8703
0.88,0,0,6.7609
0.89,0,0,6.6519
0.9,0,0,6.5433
0.91,0,0,6.4351
0.92,0,0,6.3274
0.93,0,0,6.2201
0.94,0,0,6.1134
0.95,0,0,6.0071
0.96,0,0,5.9013
0.97,0,0,5.796
0.98,0,0,5.6912
0.99,0,0,5.587
1,0,0,5.4833
1.01,0,0,5.3802
1.02,0,0,5.2777
1.03,0,0,5.1757
1.04,0,0,5.0744
1.05,0,0,4.9736
1.06,0,0,4.8735
1.07,0,0,4.774
1.08,0,0,4.6751
1.09,0,0,4.5769
1.1,0,0,4.4793
1.11,0,0,4.3824
1.12,0,0,4.2862
1.13,0,0,4.1906
1.14,0,0,4.0958
1.15,0,0,4.0016
1.16,0,0,3.9082
1.17,0,0,3.8155
1.18,0,0,3.7234
1.19,0,0,3.6322
1.2,0,0,3.5416
1.21,0,0,3.4518
1.22,0,0,3.3627
1.23,0,0,3.2744
1.24,0,0,3.1869
1.25,0,0,3.1001
1.26,0,0,3.014
1.27,0,0,2.9288
1.28,0,0,2.8443
1.29,0,0,2.7606
1.3,0,0,2.6777
1.31,0,0,2.5956
1.32,0,0,2.5143
1.33,0,0,2.4338
1.34,0,0,2.3541
1.35,0,0,2.2752
1.36,0,0,2.1971
1.37,0,0,2.1198
1.38,0,0,2.0433
1.39,0,0,1.9676
1.4,0,0,1.8928
1.41,0,0,1.8187
1.42,0,0,1.7455
1.43,0,0,1.6732
1.44,0,0,1.6016
1.45,0,0,1.5309
1.46,0,0,1.4609
1.47,0,0,1.3919
1.48,0,0,1.3236
1.49,0,0,1.2562
1.5,0,0,1.1896
1.51,0,0,1.1238
1.52,0,0,1.0588
1.53,0,0,0.99471
1.54,0,0,0.93142
1.55,0,0,0.86895
1.56,0,0,0.80731
1.57,0,0,0.74649
1.58,0,0,0.6865
1.59,0,0,0.62733
1.6,0,0,0.56898
1.61,0,0,0.51145
1.62,0,0,0.45473
1.63,0,0,0.39884
1.64,0,0,0.34376
1.65,0,0,0.28949
1.66,0,0,0.23603
1.67,0,0,0.18338
1.68,0,0,0.13154
1.69,0,0,0.080499
1.7,0,0,0.030259
1.71,0,0,-0.019184
1.72,0,0,-0.067831
1.73,0,0,-0.11569
1.74,0,0,-0.16275
1.75,0,0,-0.20903
1.76,0,0,-0.25453
1.77,0,0,-0.29925
1.78,0,0,-0.3432
1.79,0,0,-0.38637
1.8,0,0,-0.42877
1.81,0,0,-0.47042
1.82,0,0,-0.5113
1.83,0,0,-0.55142
1.84,0,0,-0.59079
1.85,0,0,-0.62941
1.86,0,0,-0.66729
1.87,0,0,-0.70443
1.88,0,0,-0.74084
1.89,0,0,-0.77651
1.9,0,0,-0.81146
1.91,0,0,-0.84569
1.92,0,0,-0.8792
1.93,0,0,-0.912
1.94,0,0,-0.94409
1.95,0,0,-0.97548
1.96,0,0,-1.0062
1.97,0,0,-1.0362
1.98,0,0,-1.0655
1.99,0,0,-1.0941
2,0,0,-1.1221
2.01,0,0,-1.1493
2.02,0,0,-1.176
2.03,0,0,-1.2019
2.04,0,0,-1.2272
2.05,0,0,-1.2519
2.06,0,0,-1.2759
2.07,0,0,-1.2992
2.08,0,0,-1.322
2.09,0,0,-1.3441
2.1,0,0,-1.3655
2.11,0,0,-1.3864
2.12,0,0,-1.4066
2.13,0,0,-1.4263
2.14,0,0,-1.4453
2.15,0,0,-1.4638
2.16,0,0,-1.4817
2.17,0,0,-1.4989
2.18,0,0,-1.5156
2.19,0,0,-1.5318
2.2,0,0,-1.5474
2.21,0,0,-1.5624
2.22,0,0,-1.5768
2.23,0,0,-1.5907
2.24,0,0,-1.6041
2.25,0,0,-1.617
2.26,0,0,-1.6293
2.27,0,0,-1.641
2.28,0,0,-1.6523
2.29,0,0,-1.6631
2.3,0,0,-1.6733
2.31,0,0,-1.6831
2.32,0,0,-1.6924
2.33,0,0,-1.7011
2.34,0,0,-1.7094
2.35,0,0,-1.7172
2.36,0,0,-1.7246
2.37,0,0,-1.7315
2.38,0,0,-1.7379
2.39,0,0,-1.7439
2.4,0,0,-1.7494
2.41,0,0,-1.7545
2.42,0,0,-1.7592
2.43,0,0,-1.7634
2.44,0,0,-1.7673
2.45,0,0,-1.7707
2.46,0,0,-1.7737
2.47,0,0,-1.7763
2.48,0,0,-1.7785
2.49,0,0,-1.7803
2.5,0,0,-1.7817
2.51,0,0,-1.7827
2.52,0,0,-1.7834
2.53,0,0,-1.7837
2.54,0,0,-1.7836
2.55,0,0,-1.7832
2.56,0,0,-1.7825
2.57,0,0,-1.7813
2.58,0,0,-1.7799
2.59,0,0,-1.7781
2.6,0,0,-1.776
2.61,0,0,-1.7736
2.62,0,0,-1.7708
2.63,0,0,-1.7678
2.64,0,0,-1.7644
2.65,0,0,-1.7608
2.66,0,0,-1.7568
2.67,0,0,-1.7526
2.68,0,0,-1.748
2.69,0,0,-1.7432
2.7,0,0,-1.7382
2.71,0,0,-1.7328
2.72,0,0,-1.7272
2.73,0,0,-1.7214
2.74,0,0,-1.7153
2.75,0,0,-1.7089
2.76,0,0,-1.7023
2.77,0,0,-1.6955
2.78,0,0,-1.6884
2.79,0,0,-1.6812
2.8,0,0,-1.6737
2.81,0,0,-1.6659
2.82,0,0,-1.658
2.83,0,0,-1.6499
2.84,0,0,-1.6415
2.85,0,0,-1.633
2.86,0,0,-1.6243
2.87,0,0,-1.6154
2.88,0,0,-1.6063
2.89,0,0,-1.5971
2.9,0,0,-1.5876
2.91,0,0,-1.578
2.92,0,0,-1.5683
2.93,0,0,-1.5584
2.94,0,0,-1.5483
2.95,0,0,-1.5381
2.96,0,0,-1.5277
2.97,0,0,-1.5172
2.98,0,0,-1.5066
2.99,0,0,-1.4958
3,0,0,-1.4849
3.01,0,0,-1.4739
3.02,0,0,-1.4628
3.03,0,0,-1.4515
3.04,0,0,-1.4402
3.05,0,0,-1.4287
3.06,0,0,-1.4171
3.07,0,0,-1.4055
3.08,0,0,-1.3937
3.09,0,0,-1.3818
3.1,0,0,-1.3699
3.11,0,0,-1.3579
3.12,0,0,-1.3458
3.13,0,0,-1.3336
3.14,0,0,-1.3214
3.15,0,0,-1.309
3.16,0,0,-1.2967
3.17,0,0,-1.2842
3.18,0,0,-1.2717
3.19,0,0,-1.2592
3.2,0,0,-1.2465
3.21,0,0,-1.2339
3.22,0,0,-1.2212
3.23,0,0,-1.2085
3.24,0,0,-1.1957
3.25,0,0,-1.1829
3.26,0,0,-1.17
3.27,0,0,-1.1572
3.28,0,0,-1.1443
3.29,0,0,-1.1313
3.3,0,0,-1.1184
3.31,0,0,-1.1054
3.32,0,0,-1.0925
3.33,0,0,-1.0795
3.34,0,0,-1.0665
3.35,0,0,-1.0535
3.36,0,0,-1.0405
3.37,0,0,-1.0275
3.38,0,0,-1.0145
3.39,0,0,-1.0015
3.4,0,0,-0.98855
3.41,0,0,-0.97558
3.42,0,0,-0.96262
3.43,0,0,-0.94967
3.44,0,0,-0.93675
3.45,0,0,-0.92384
3.46,0,0,-0.91095
3.47,0,0,-0.89809
3.48,0,0,-0.88525
3.49,0,0,-0.87244
3.5,0,0,-0.85967
3.51,0,0,-0.84692
3.52,0,0,-0.83421
3.53,0,0,-0.82154
3.54,0,0,-0.8089
3.55,0,0,-0.79631
3.56,0,0,-0.78375
3.57,0,0,-0.77124
3.58,0,0,-0.75878
3.59,0,0,-0.74637
3.6,0,0,-0.734
3.61,0,0,-0.72169
3.62,0,0,-0.70942
3.63,0,0,-0.69722
3.64,0,0,-0.68506
3.65,0,0,-0.67297
3.66,0,0,-0.66093
3.67,0,0,-0.64896
3.68,0,0,-0.63705
3.69,0,0,-0.6252
3.7,0,0,-0.61341
3.71,0,0,-0.60169
3.72,0,0,-0.59004
3.73,0,0,-0.57845
3.74,0,0,-0.56694
3.75,0,0,-0.5555
3.76,0,0,-0.54412
3.77,0,0,-0.53283
3.78,0,0,-0.5216
3.79,0,0,-0.51045
3.8,0,0,-0.49938
3.81,0,0,-0.48838
3.82,0,0,-0.47747
3.83,0,0,-0.46663
3.84,0,0,-0.45587
3.85,0,0,-0.44519
3.86,0,0,-0.4346
3.87,0,0,-0.42409
3.88,0,0,-0.41366
3.89,0,0,-0.40331
3.9,0,0,-0.39305
3.91,0,0,-0.38288
3.92,0,0,-0.37279
3.93,0,0,-0.36279
3.94,0,0,-0.35287
3.95,0,0,-0.34305
3.96,0,0,-0.33331
3.97,0,0,-0.32366
3.98,0,0,-0.3141
3.99,0,0,-0.30463
4,0,0,-0.29526
4.01,0,0,-0.28597
4.02,0,0,-0.27677
4.03,0,0,-0.26767
4.04,0,0,-0.25866
4.05,0,0,-0.24974
4.06,0,0,-0.24091
4.07,0,0,-0.23218
4.08,0,0,-0.22354
4.09,0,0,-0.21499
4.1,0,0,-0.20654
4.11,0,0,-0.19818
4.12,0,0,-0.18992
4.13,0,0,-0.18175
4.14,0,0,-0.17367
4.15,0,0,-0.16569
4.16,0,0,-0.1578
4.17,0,0,-0.15001
4.18,0,0,-0.14231
4.19,0,0,-0.13471
4.2,0,0,-0.1272
4.21,0,0,-0.11979
4.22,0,0,-0.11247
4.23,0,0,-0.10524
4.24,0,0,-0.098112
4.25,0,0,-0.091077
4.26,0,0,-0.084136
4.27,0,0,-0.077289
4.28,0,0,-0.070536
4.29,0,0,-0.063878
4.3,0,0,-0.057313
4.31,0,0,-0.050841
4.32,0,0,-0.044463
4.33,0,0,-0.038178
4.34,0,0,-0.031986
4.35,0,0,-0.025887
4.36,0,0,-0.01988
4.37,0,0,-0.013965
4.38,0,0,-0.008142
4.39,0,0,-0.0024106
4.4,0,0,0.0032296
4.41,0,0,0.0087788
4.42,0,0,0.014238
4.43,0,0,0.019606
4.44,0,0,0.024885
4.45,0,0,0.030074
4.46,0,0,0.035174
4.47,0,0,0.040186
4.48,0,0,0.04511
4.49,0,0,0.049945
4.5,0,0,0.054693
4.51,0,0,0.059355
4.52,0,0,0.06393
4.53,0,0,0.068418
4.54,0,0,0.072822
4.55,0,0,0.07714
4.56,0,0,0.081374
4.57,0,0,0.085524
4.58,0,0,0.08959
4.59,0,0,0.093574
4.6,0,0,0.097475
4.61,0,0,0.10129
4.62,0,0,0.10503
4.63,0,0,0.10869
4.64,0,0,0.11226
4.65,0,0,0.11576
4.66,0,0,0.11918
4.67,0,0,0.12252
4.68,0,0,0.12578
4.69,0,0,0.12896
4.7,0,0,0.13207
4.71,0,0,0.1351
4.72,0,0,0.13806
4.73,0,0,0.14094
4.74,0,0,0.14375
4.75,0,0,0.14648
4.76,0,0,0.14914
4.77,0,0,0.15173
4.78,0,0,0.15424
4.79,0,0,0.15669
4.8,0,0,0.15906
4.81,0,0,0.16136
4.82,0,0,0.1636
4.83,0,0,0.16577
4.84,0,0,0.16786
4.85,0,0,0.1699
4.86,0,0,0.17186
4.87,0,0,0.17376
4.88,0,0,0.17559
4.89,0,0,0.17736
4.9,0,0,0.17907
4.91,0,0,0.18071
4.92,0,0,0.18229
4.93,0,0,0.18381
4.94,0,0,0.18527
4.95,0,0,0.18667
4.96,0,0,0.18801
4.97,0,0,0.18928
4.98,0,0,0.1905
4.99,0,0,0.19167
5,0,0,0.19277
5.01,0,0,0.19382
5.02,0,0,0.19482
5.03,0,0,0.19575
5.04,0,0,0.19664
5.05,0,0,0.19747
5.06,0,0,0.19825
5.07,0,0,0.19898
5.08,0,0,0.19965
5.09,0,0,0.20028
5.1,0,0,0.20085
5.11,0,0,0.20137
5.12,0,0,0.20185
5.13,0,0,0.20228
5.14,0,0,0.20266
5.15,0,0,0.20299
5.16,0,0,0.20328
5.17,0,0,0.20353
5.18,0,0,0.20372
5.19,0,0,0.20388
5.2,0,0,0.20399
5.21,0,0,0.20406
5.22,0,0,0.20409
5.23,0,0,0.20407
5.24,0,0,0.20402
5.25,0,0,0.20392
5.26,0,0,0.20379
5.27,0,0,0.20361
5.28,0,0,0.2034
5.29,0,0,0.20316
5.3,0,0,0.20287
5.31,0,0,0.20255
5.32,0,0,0.20219
5.33,0,0,0.2018
5.34,0,0,0.20138
5.35,0,0,0.20092
5.36,0,0,0.20043
5.37,0,0,0.19991
5.38,0,0,0.19935
5.39,0,0,0.19876
5.4,0,0,0.19815
5.41,0,0,0.1975
5.42,0,0,0.19683
5.43,0,0,0.19612
5.44,0,0,0.19539
5.45,0,0,0.19463
5.46,0,0,0.19384
5.47,0,0,0.19303
5.48,0,0,0.19219
5.49,0,0,0.19133
5.5,0,0,0.19044
5.51,0,0,0.18953
5.52,0,0,0.1886
5.53,0,0,0.18764
5.54,0,0,0.18666
5.55,0,0,0.18566
5.56,0,0,0.18464
5.57,0,0,0.1836
5.58,0,0,0.18253
5.59,0,0,0.18145
5.6,0,0,0.18035
5.61,0,0,0.17923
5.62,0,0,0.17809
5.63,0,0,0.17694
5.64,0,0,0.17576
5.65,0,0,0.17458
5.66,0,0,0.17337
5.67,0,0,0.17215
5.68,0,0,0.17092
5.69,0,0,0.16967
5.7,0,0,0.1684
5.71,0,0,0.16713
5.72,0,0,0.16584
5.73,0,0,0.16454
5.74,0,0,0.16322
5.75,0,0,0.1619
5.76,0,0,0.16056
5.77,0,0,0.15921
5.78,0,0,0.15785
5.79,0,0,0.15649
5.8,0,0,0.15511
5.81,0,0,0.15372
5.82,0,0,0.15233
5.83,0,0,0.15092
5.84,0,0,0.14951
5.85,0,0,0.1481
5.86,0,0,0.14667
5.87,0,0,0.14524
5.88,0,0,0.1438
5.89,0,0,0.14236
5.9,0,0,0.14091
5.91,0,0,0.13946
5.92,0,0,0.138
5.93,0,0,0.13653
5.94,0,0,0.13507
5.95,0,0,0.1336
5.96,0,0,0.13213
5.97,0,0,0.13065
5.98,0,0,0.12917
5.99,0,0,0.12769
6,0,0,0.12621
6.01,0,0,0.12472
6.02,0,0,0.12324
6.03,0,0,0.12175
6.04,0,0,0.12026
6.05,0,0,0.11878
6.06,0,0,0.11729
6.07,0,0,0.1158
6.08,0,0,0.11432
6.09,0,0,0.11283
6.1,0,0,0.11135
6.11,0,0,0.10987
6.12,0,0,0.10838
6.13,0,0,0.10691
6.14,0,0,0.10543
6.15,0,0,0.10396
6.16,0,0,0.10248
6.17,0,0,0.10102
6.18,0,0,0.099551
6.19,0,0,0.09809
6.2,0,0,0.096633
6.21,0,0,0.095179
6.22,0,0,0.09373
6.23,0,0,0.092285
6.24,0,0,0.090845
6.25,0,0,0.089409
6.26,0,0,0.087979
6.27,0,0,0.086554
6.28,0,0,0.085135
6.29,0,0,0.083721
6.3,0,0,0.082313
6.31,0,0,0.080911
6.32,0,0,0.079516
6.33,0,0,0.078126
6.34,0,0,0.076744
6.35,0,0,0.075368
6.36,0,0,0.073999
6.37,0,0,0.072637
6.38,0,0,0.071283
6.39,0,0,0.069936
6.4,0,0,0.068596
6.41,0,0,0.067265
6.42,0,0,0.065941
6.43,0,0,0.064625
6.44,0,0,0.063317
6.45,0,0,0.062017
6.46,0,0,0.060726
6.47,0,0,0.059443
6.48,0,0,0.058169
6.49,0,0,0.056904
6.5,0,0,0.055648
6.51,0,0,0.0544
6.52,0,0,0.053162
6.53,0,0,0.051933
6.54,0,0,0.050713
6.55,0,0,0.049502
6.56,0,0,0.048301
6.57,0,0,0.04711
6.58,0,0,0.045928
6.59,0,0,0.044756
6.6,0,0,0.043594
6.61,0,0,0.042441
6.62,0,0,0.041299
6.63,0,0,0.040166
6.64,0,0,0.039044
6.65,0,0,0.037931
6.66,0,0,0.036829
6.67,0,0,0.035738
6.68,0,0,0.034656
6.69,0,0,0.033585
6.7,0,0,0.032525
6.71,0,0,0.031474
6.72,0,0,0.030435
6.73,0,0,0.029406
6.74,0,0,0.028387
6.75,0,0,0.027379
6.76,0,0,0.026382
6.77,0,0,0.025395
6.78,0,0,0.024419
6.79,0,0,0.023454
6.8,0,0,0.0225
6.81,0,0,0.021556
6.82,0,0,0.020623
6.83,0,0,0.019701
6.84,0,0,0.01879
6.85,0,0,0.01789
6.86,0,0,0.017
6.87,0,0,0.016121
6.88,0,0,0.015253
6.89,0,0,0.014396
6.9,0,0,0.01355
6.91,0,0,0.012715
6.92,0,0,0.01189
6.93,0,0,0.011076
6.94,0,0,0.010273
6.95,0,0,0.009481
6.96,0,0,0.0086996
6.97,0,0,0.007929
6.98,0,0,0.0071691
6.99,0,0,0.0064199
7,0,0,0.0056815
7.01,0,0,0.0049537
7.02,0,0,0.0042366
7.03,0,0,0.0035301
7.04,0,0,0.0028342
7.05,0,0,0.0021488
7.06,0,0,0.001474
7.07,0,0,0.0008097
7.08,0,0,0.00015587
7.09,0,0,-0.00048754
7.1,0,0,-0.0011206
7.11,0,0,-0.0017432
7.12,0,0,-0.0023556
7.13,0,0,-0.0029576
7.14,0,0,-0.0035495
7.15,0,0,-0.0041312
7.16,0,0,-0.0047027
7.17,0,0,-0.0052642
7.18,0,0,-0.0058156
7.19,0,0,-0.006357
7.2,0,0,-0.0068885
7.21,0,0,-0.0074102
7.22,0,0,-0.0079219
7.23,0,0,-0.008424
7.24,0,0,-0.0089163
7.25,0,0,-0.0093989
7.26,0,0,-0.009872
7.27,0,0,-0.010335
7.28,0,0,-0.010789
7.29,0,0,-0.011234
7.3,0,0,-0.011669
7.31,0,0,-0.012095
7.32,0,0,-0.012512
7.33,0,0,-0.012919
7.34,0,0,-0.013318
7.35,0,0,-0.013707
7.36,0,0,-0.014088
7.37,0,0,-0.014459
7.38,0,0,-0.014822
7.39,0,0,-0.015176
7.4,0,0,-0.015521
7.41,0,0,-0.015858
7.42,0,0,-0.016186
7.43,0,0,-0.016505
7.44,0,0,-0.016816
7.45,0,0,-0.017119
7.46,0,0,-0.017414
7.47,0,0,-0.0177
7.48,0,0,-0.017978
7.49,0,0,-0.018248
7.5,0,0,-0.01851
7.51,0,0,-0.018765
7.52,0,0,-0.019011
7.53,0,0,-0.01925
7.54,0,0,-0.019481
7.55,0,0,-0.019704
7.56,0,0,-0.01992
7.57,0,0,-0.020129
7.58,0,0,-0.02033
7.59,0,0,-0.020524
7.6,0,0,-0.02071
7.61,0,0,-0.02089
7.62,0,0,-0.021062
7.63,0,0,-0.021228
7.64,0,0,-0.021387
7.65,0,0,-0.021538
7.66,0,0,-0.021683
7.67,0,0,-0.021822
7.68,0,0,-0.021954
7.69,0,0,-0.022079
7.7,0,0,-0.022198
7.71,0,0,-0.02231
7.72,0,0,-0.022417
7.73,0,0,-0.022517
7.74,0,0,-0.022611
7.75,0,0,-0.022699
7.76,0,0,-0.022781
7.77,0,0,-0.022857
7.78,0,0,-0.022927
7.79,0,0,-0.022992
7.8,0,0,-0.023051
7.81,0,0,-0.023104
7.82,0,0,-0.023152
7.83,0,0,-0.023195
7.84,0,0,-0.023232
7.85,0,0,-0.023264
7.86,0,0,-0.023291
7.87,0,0,-0.023313
7.88,0,0,-0.02333
7.89,0,0,-0.023342
7.9,0,0,-0.023349
7.91,0,0,-0.023351
7.92,0,0,-0.023348
7.93,0,0,-0.023341
7.94,0,0,-0.023329
7.95,0,0,-0.023313
7.96,0,0,-0.023293
7.97,0,0,-0.023268
7.98,0,0,-0.023239
7.99,0,0,-0.023205
8,0,0,-0.023168
8.01,0,0,-0.023126
8.02,0,0,-0.023081
8.03,0,0,-0.023032
8.04,0,0,-0.022978
8.05,0,0,-0.022922
8.06,0,0,-0.022861
8.07,0,0,-0.022797
8.08,0,0,-0.022729
8.09,0,0,-0.022658
8.1,0,0,-0.022583
8.11,0,0,-0.022505
8.12,0,0,-0.022424
8.13,0,0,-0.02234
8.14,0,0,-0.022253
8.15,0,0,-0.022162
8.16,0,0,-0.022069
8.17,0,0,-0.021972
8.18,0,0,-0.021873
8.19,0,0,-0.021771
8.2,0,0,-0.021666
8.21,0,0,-0.021559
8.22,0,0,-0.021449
8.23,0,0,-0.021336
8.24,0,0,-0.021221
8.25,0,0,-0.021104
8.26,0,0,-0.020984
8.27,0,0,-0.020862
8.28,0,0,-0.020738
8.29,0,0,-0.020611
8.3,0,0,-0.020483
8.31,0,0,-0.020352
8.32,0,0,-0.02022
8.33,0,0,-0.020085
8.34,0,0,-0.019949
8.35,0,0,-0.019811
8.36,0,0,-0.019671
8.37,0,0,-0.019529
8.38,0,0,-0.019386
8.39,0,0,-0.019241
8.4,0,0,-0.019095
8.41,0,0,-0.018947
8.42,0,0,-0.018798
8.43,0,0,-0.018647
8.44,0,0,-0.018495
8.45,0,0,-0.018342
8.46,0,0,-0.018188
8.47,0,0,-0.018032
8.48,0,0,-0.017875
8.49,0,0,-0.017718
8.5,0,0,-0.017559
8.51,0,0,-0.017399
8.52,0,0,-0.017238
8.53,0,0,-0.017077
8.54,0,0,-0.016914
